VideoID,Title,CategoryID,Description,Tags,CategoryCheck,TagsCheck,DescriptionCheck,Is_Music,Is_Music_Manual
QloMdg2bapw,Music That Make You Feel BADASS 🎧 EDM Remixes of Popular Songs 🎧 EDM Music Mix ​| Bass Boosted,10,"['music', 'mix', '2021', '🎧', 'edm', 'remixes', 'popular', 'songs', '🎧', 'music', 'make', 'feel', 'badass', '🟢', 'listen', 'spotify', '/', 'apple', '/', 'youtube', ':', 'https://lnk.to/remixplaylist11', 'tracklist:', '00:00', 'cryjaxx', '-', 'candy', 'shop', '(feat.', 'junior', 'charles)', '02:51', 'brevis', 'x', 'm.i.m.e', '-', 'wet', '05:14', 'meric', 'again,', '22angels', '-', 'industry', 'baby', '07:28', 'marin', 'hoxha', '-', 'versace', '10:00', 'fyex,', 'robbe,', 'new', 'beat', 'order', '&', 'lunis', '-', 'gangsta', '12:24', 'harddope', '-', 'heathens', '(feat.', 'halvorsen)', '14:40', 'soner', 'karaca', 'ft.', 'godemode', '-', 'astronaut', 'ocean', '17:27', 'rushlow', '-', 'barking', '(ft.', 'xtienne)', '20:08', 'gidexen,', 'coopex', '-', 'rapture', '22:23', 'r3yan', '&', 'benlon', '-', 'business', '24:57', 'svniivan,', 'edwince', '&', 'veronica', 'bravo', '-', 'cradles', '27:30', 'arc', 'north', '&', 'cour', '-', 'youngblood', '30:34', 'marin', 'hoxha', 'vs', 'vinsmoker', '-', 'night', 'drift', '📧', 'contact', 'us:', 'hi@magicmusic.io', '👉', 'follow', 'us', 'magic', 'music:', 'https://www.youtube.com/c/magicmusicgroup', 'magic', 'music', 'mix:', 'https://www.youtube.com/c/magicmusicmix', '--------------------------------------', 'music,edm,remix,remixes', 'popular', 'songs,music', 'mix,music', 'mix', '2021,music', '2021,best', 'music', 'mix,edm', '2021,car', 'music,bass', 'boosted,car', 'music', 'mix,magic', 'music,magic', 'records,magic', 'music', 'mix,remix', 'popular', 'song,new', 'music', 'mix,edm', 'mashup,magic,mega', 'mix,party', 'music', 'mix,edm', 'party,edm', 'music,songs,song', '2021,song', 'remix,popular', 'music,popular', 'songs']","['Music', 'EDM', 'remix', 'remixes of popular songs', 'music mix', 'music mix 2021', 'music 2021', 'best music mix', 'EDM 2021', 'car music', 'bass boosted', 'car music mix', 'magic music', 'magic records', 'magic music mix', 'remix popular song', 'new music mix', 'edm mashup', 'magic', 'mega mix', 'party music mix', 'edm party', 'EDM music', 'songs', 'song 2021', 'song remix', 'popular music', 'popular songs', 'Music That Make You Feel BADASS']",1,0,1,Y,
PeDWvowCjBc,Californication,10,"['provided', 'youtube', 'warner', 'records', 'californication', '·', 'red', 'hot', 'chili', 'peppers', 'californication', '℗', '1999', 'warner', 'records', 'inc.', 'vocals:', 'anthony', 'kiedis', 'drums:', 'chad', 'smith', 'additional', 'engineer:', 'david', 'schiffman', 'bass,', 'guitar:', 'flea', 'additional', 'engineer:', 'greg', 'collins', 'assistant', 'engineer:', 'greg', 'collins', 'additional', 'engineer:', 'greg', 'fidelman', 'keyboards:', 'greg', 'kurstin', 'assistant', 'engineer:', 'jennifer', 'hilliard', 'engineer,', 'mixer:', 'jim', 'scott', 'guitar:', 'john', 'frusciante', 'additional', 'engineer:', 'john', 'sorenson', 'assistant', 'engineer:', 'john', 'sorenson', 'co-ordinator', 'production:', 'lindsay', 'chase', 'assistant', 'engineer:', 'okhee', 'kim', 'producer:', 'rick', 'rubin', 'engineer,', 'masterer:', 'vlado', 'meller', 'writer:', 'anthony', 'kiedis', 'writer:', 'chad', 'smith', 'writer:', 'flea', 'writer:', 'john', 'frusciante', 'auto-generated', 'youtube.']","['Red Hot Chili Peppers', 'Californication']",1,0,1,Y,
FPpANzghbfs,John Mayer - Shouldn't Matter but It Does (Lyrics Video),10,"['•', 'john', 'mayer', '-', 'matter', '(lyric', 'video)', '⚠️', 'song', 'videos.', 'make', 'lyrics', 'videos', 'promote', 'artists,', 'song', 'team.', 'credit', 'goes', 'artist', 'team.', '➤', ""“shouldn't"", 'matter', 'does”', 'john', 'mayer’s', 'album', '‘sob', 'rock’', 'now:', 'https://johnmayer.lnk.to/sobrock', '➤', 'want', 'support', 'channel,', 'donate', 'here:', 'https://bit.ly/2zj2ldw.', 'thank', 'you!', '➤', 'forget', 'subscribe,', 'helps', 'us', 'keep', 'going!', '🔔', 'also', 'turn', 'notification', 'bell', 'never', 'miss', 'upload!', '➤', 'thank', 'support!', '➤', 'follow', 'john', 'mayer:', '•', 'instagram:', 'http://instagram.com/johnmayer', '•', 'twitter:', 'http://twitter.com/johnmayer', '•', 'facebook:', 'http://facebook.com/johnmayer', '➤', 'follow', 'us:', '•', 'twitter:', 'https://bit.ly/2msnw4a', '•', 'instagram:', 'https://bit.ly/2lw7md1', '•', 'facebook:', 'https://bit.ly/2lw7kz1', '➤', 'lyrics:', '[verse', '1]', 'shoulda', 'open', 'shoulda', 'done', 'shoulda', 'learned', 'lesson', 'year', 'shoulda', 'honest', 'shoulda', 'cried', 'shoulda', 'told', 'nothing', 'left', 'inside', '[chorus]', 'road', 'keeps', 'rolling', 'forever', 'years', 'keep', 'pulling', 'us', 'apart', 'lost', 'something,', 'still', 'wonder', 'matter', 'matter,', '[verse', '2]', 'shoulda', 'broken', 'shoulda', 'come', 'clean', 'shoulda', 'sad', 'instead', 'fucking', 'mean', 'easy', 'hard', 'stranger', 'backyard', '[chorus]', 'road', 'keeps', 'rolling', 'forever', 'years', 'keep', 'pulling', 'us', 'apart', 'know', 'over,', ""i'm"", 'saying', 'matter', 'matter,', '[verse', '3]', 'angry', 'hold', 'leave', 'messages', 'every', 'little', 'song', 'could', 'always', 'could', 'could', 'busy', 'naming', 'baby', 'number', 'three', '[chorus]', 'road', 'keeps', 'rolling', 'forever', 'years', 'keep', 'pulling', 'us', 'apart', 'someone', 'blame', 'us', 'matter', 'matter,', 'matter', 'matter,', 'matter', 'matter,', 'tags:', 'john', 'mayer,john', 'mayer', 'sob', ""rock,shouldn't"", 'matter', ""lyrics,shouldn't"", 'matter', 'john', 'mayer,john', 'mayer', 'matter', 'does,john', 'mayer', 'matter', ""live,shouldn't"", 'matter', ""lyrics,shouldn't"", 'matter', ""does,shouldn't"", 'matter', ""live,shouldn't"", 'matter', 'john', 'mayer', 'lyrics,john', 'mayer', '-', 'matter', '(lyrics', 'video),john', 'mayer', '-', 'matter', '#johnmayer', '#sobrock', '#shouldntmatterbutitdoes']","['john mayer', 'john mayer sob rock', ""shouldn't matter but it does lyrics"", ""shouldn't matter but it does john mayer"", ""john mayer shouldn't matter but it does"", ""john mayer shouldn't matter but it does live"", ""shouldn't matter but it does"", ""shouldn't matter but it does live"", ""shouldn't matter but it does john mayer lyrics"", ""John Mayer - Shouldn't Matter but It Does (Lyrics Video)"", ""John Mayer - Shouldn't Matter but It Does""]",1,0,1,Y,
QtXby3twMmI,Coldplay - Adventure Of A Lifetime (Official Video),10,"['coldplay', '-', 'adventure', 'lifetime', 'taken', 'album', 'head', 'full', 'dreams', 'released', '2015', 'music', 'spheres,', 'new', 'coldplay', 'album', 'october', '15th,', '2021.', 'pre-order', 'album', 'here:', 'https://cldp.ly/mots', 'subscribe', 'content', 'coldplay:', 'https://bit.ly/subscribecoldplay', 'listen', 'album', 'head', 'full', 'dreams', 'youtube', 'here:https://www.youtube.com/playlist?list=olak5uy_k9jzaucpnuetwki6e1n4ed7eysvpm9mza', 'see', 'official', 'videos', 'coldplay', 'here:', 'https://www.youtube.com/playlist?list=plsvoylzbrlfajd4hnqshw1lyjdkeqb_iu', 'follow', 'coldplay', 'website:', 'http://www.coldplay.com', 'instagram:', 'http://instagram.com/coldplay', 'twitter:', 'https://twitter.com/coldplay', 'facebook:', 'https://www.facebook.com/coldplay', 'tiktok:', 'https://www.tiktok.com/@coldplay', 'spotify:', 'https://bit.ly/coldplayspotify', 'tumblr:', 'http://coldplay.tumblr.com/', 'vk:', 'https://vk.com/coldplay', 'coldplay', 'since', 'forming', 'university', 'london,', 'coldplay', 'gone', 'become', 'one', 'planet’s', 'popular', 'acts,', 'selling', '100', 'million', 'copies', 'eight', 'number', 'one', 'albums,', 'spawned', 'string', 'hits', 'including', 'yellow,', 'clocks,', 'fix', 'you,', 'paradise,', 'viva', 'la', 'vida,', 'sky', 'full', 'stars,', 'hymn', 'weekend,', 'adventure', 'lifetime,', 'orphans', 'and,', 'recently,', 'higher', 'power.', '#coldplay', '#adventureofalifetime', '#aheadfullofdreams']","['Coldplay', 'Adventure Of A Lifetime', 'A Head Full Of Dreams', 'Monkeys', 'Chimps', 'Adventure Coldplay', 'Coldplay 2015', 'Official Music Video', 'AHFOD', 'Chris Martin', 'Jonny Buckland', 'Guy Berryman', 'Will Champion', 'cold play', 'colplay', 'coldplay songs', 'monkey dance', 'dancing monkey', 'feel my heart beating', 'coldplay seventh album', 'coldplay 7th album', 'Coldplay Adventure of A Lifteime', 'coldplay dancing monkey video']",1,0,1,Y,
GbVmA4-A3f4,Coldplay - Green Eyes (Acoustic cover),10,"['https://chaseeagleson.com/', '------------------', 'music', '&', 'playlists', '------------------', 'listen', 'chase', 'spotify:', 'https://open.spotify.com/artist/2cka4jkr5nwdbfx9fwmzno?si=nvtyixm7ssg5fkfmq3jrmq', 'buy/stream', ""chase's"", 'new', 'single,', '""brand', 'new', 'love"":', 'https://chaseeagleson.hearnow.com/', ""chase's"", '""songs', 'sierra""', 'youtube', 'playlist:', 'https://www.youtube.com/playlist?list=plcwzm33qtenqbcm9rjjitf-nbbliwqcy1', ""chase's"", '""all', 'covers""', 'youtube', 'playlist:', 'https://www.youtube.com/playlist?list=plcwzm33qtentv98wb156-li8xc6laem5f', ""chase's"", '""outdoor', 'covers""', 'playlist:', 'https://www.youtube.com/playlist?list=plcwzm33qtenrqcdmxzwpozgx_metlld8c', '------------------', 'socials', '------------------', 'follow', 'chase!', 'instagram:', 'https://instagram.com/chaseeaglesonmusic', 'twitter:', 'https://twitter.com/chaseeagleson', 'patreon:', 'https://patreon.com/chaseeagleson', 'facebook:', 'https://www.facebook.com/chaseeaglesonofficial/', 'spotify:', 'https://open.spotify.com/artist/2cka4jkr5nwdbfx9fwmzno?si=8v2uht3erxuhdato_-dwyw', '------------------', 'gear', '&', 'production', '------------------', 'microphones', 'akg', 'c414', 'xlii:', 'https://www.akg.com/microphones/condenser%20microphones/c414+xlii.html', 'neumann', 'tlm', '49:', 'https://en-de.neumann.com/tlm-49', 'ear', 'trumpet', 'labs', '""edwina"":', 'https://www.eartrumpetlabs.com/shop-microphones', 'shure', 'sm7b:', 'https://www.shure.com/en-us/products/microphones/sm7b', 'lewitt', 'lct', '940:', 'https://www.lewitt-audio.com/microphones/lct-recording/lct-940', 'preamps', 'ua', 'la-610:', 'https://www.uaudio.com/hardware/la-610-mkii.html', 'warm', 'audio', 'wa273:', 'https://warmaudio.com/mic-pre-wa273/', 'art', 'voice', 'channel:', 'https://artproaudio.com/product/voicechannel-tube-channel-strip-with-digital-outs/', 'portable', 'recorders', 'zoom', 'h6:', 'https://zoomcorp.com/en/us/handheld-recorders/handheld-recorders/h6-audio-recorder/', 'sony', 'pcm-d100:', 'https://www.sony.com/en-qa/electronics/voice-recorders/pcm-d100', 'guitars', 'larrivee', 'pv-09:', 'https://www.larrivee.com/products/pv-09-artist-series', 'cordoba', 'c7:', 'https://www.cordobaguitars.com/guitars/c7-cd/', 'godin', 'summit', 'classic', 'sg:', 'https://godinguitars.com/product/summit-classic-sg-matte-green', 'camera', '&', 'lenses', 'sony', 'a7iii:', 'https://www.sony.com/electronics/interchangeable-lens-cameras/ilce-7m3-body-kit', 'zeiss', '16-35mm', '4.0:', 'https://www.sony.com/electronics/camera-lenses/sel1635z', 'sony', '85mm', '1.4:', 'https://www.sony.com/electronics/camera-lenses/sel85f18', 'rokinon', '35mm', '1.2:', 'https://www.rokinon.com/lenses/digital-photo-lenses/35mm-t12', 'editing', 'software', 'studio', 'one', 'daw:', 'https://www.presonus.com/products/studio-one/', 'adobe', 'premiere:', 'https://www.adobe.com/products/premiere.html?promoid=pq7sqbyq&mv=other']","['chase eagleson', 'chase eagleson cover', 'acoustic', 'cover', 'green eyes', 'green', 'coldplay', 'coldplay cover', 'coldplay acoustic cover', 'chase eagleson coldplay', 'coldplay cover chase eagleson', 'sierra eagleson', 'green eyes cover', 'green eyes acoustic cover', 'coldplay acoustic', 'cover songs 2019', 'cover songs', 'green eyes duet cover', 'green eyes duet', 'coldplay duet cover', 'larrivee pv-09', 'chase eagleson green eyes', 'green eyes chase eagleson', 'cover coldplay', 'coldplay cover acoustic', 'guitar cover', 'new']",1,0,1,Y,
24L6d9GoEQA,Titanium by David Guetta (ft. Sia) - Noah Guthrie Cover,10,"['http://noahguthrie.com', 'noah', 'guthrie', 'covers', 'titanium', 'david', 'guetta', '(ft.', 'sia).', 'hey', 'guys', 'gals!', 'cover', '""titanium', 'david', 'guetta', '(ft.', 'sia)', 'loved', 'song', 'thought', ""i'd"", 'give', 'shot!', 'hope', 'enjoy', 'it!', 'love', 'all!', 'come', 'soon.', 'peace!', 'http://www.only1noah.com', 'http://www.facebook.com/only1noah', 'http://www.twitter.com/only1noah', 'used:', 'guitar:', 'lichty', 'custom', 'om', 'guitar.', 'strings:', 'elixer', 'nanoweb.', 'mic:', 'akg', 'perception', '100', 'interface:', 'focusrite', 'scarlett', '2i2']","['cover', 'of', 'titanium', 'acoustic', 'selena', 'gomez', 'ellen', 'degeneres', 'christina', 'grimmie', 'lh7', 'management', 'teefey', 'guitar', 'vocals', 'cool', 'song', 'singer', 'sings', 'sang', 'friendship', 'cats', 'woo', 'Noah Guthrie', 'Sia', 'David Guetta', 'Pop', 'how to', 'Singer Songwriter', 'only1noah']",1,0,1,Y,
0G383538qzQ,Black Pumas - Colors (Official Live Session),10,"['live', 'version', '""colors""', 'available', 'deluxe', 'edition', 'self', 'titled', 'black', 'pumas', 'debut', 'album.', 'deluxe', 'edition', 'includes', '11', 'bonus', 'tracks', '(3', 'brand', 'new', 'songs,', '4', 'covers,', '4', 'live', 'recordings)', 'available', '2xlp,', '2xcd', 'digital', 'formats:', 'http://smarturl.it/bpdeluxe', 'follow', 'black', 'pumas', 'tour', 'dates:', 'https://www.theblackpumas.com/shows/', 'facebook:', 'https://www.facebook.com/theblackpumas/', 'twitter:', 'https://twitter.com/blackpumasmusic', 'instagram:', 'https://www.instagram.com/blackpumas/', 'tiktok:', 'https://vm.tiktok.com/zmjwbuvrc/', 'video', 'directed', 'amos', 'david', 'mckay', 'video', 'filmed', 'arlyn', 'studios', '–', 'austin,', 'tx', 'http://vevo.ly/dpsxms']","['Black', 'Pumas', 'Colors', '(Official', 'Audio)', 'ATO', 'Records', 'Alternative/Indie', 'Grammys 2021', 'Grammys Album of the Year', 'Grammys Record of the Year', 'Grammys Best American Roots Performance']",1,0,1,Y,
54xffP3-DrQ,John Mayer - Wheel (Acoustic),10,"['haha', 'sorry', 'last', 'video,', ""here's"", 'much', 'better', 'version', ""can't"", 'believe', ""i've"", 'never', 'heard', 'before.', 'house', 'blues', 'hollywood', '12/9/03']","['John', 'Mayer', 'Wheel', 'Acoustic', 'Rare', 'Unreleased', 'House', 'of', 'Blues', 'Hollywood', '2003', 'New']",1,0,1,Y,
EjWAdKWEVUE,Radiohead - Creep (Acoustic Cover),10,"['website:', 'https://chaseeagleson.com/', 'patreon:', 'https://patreon.com/chaseeagleson', 'spotify:', 'https://open.spotify.com/artist/2cka4jkr5nwdbfx9fwmzno?si=8v2uht3erxuhdato_-dwyw']","['acoustic', 'Creep', 'radiohead cover', 'creep cover', 'creep acoustic', 'creep acoustic cover', 'chase eagleson creep', 'creep chase eagleson', 'chase eagleson', 'radiohead creep cover', 'radiohead creep acoustic', 'radiohead creep acoustic cover', 'acoustic cover creep', 'cover creep', 'cover acoustic creep', 'radiohead acoustic', 'radiohead acoustic cover', 'radiohead covers', 'creep covers', 'chase creep', 'chase creep cover', 'chase cover creep', 'chase eagleson creep cover', 'chase eagleson cover']",1,0,1,Y,
fkvkST67kFM,John Mayer - Taking On Water (Best Quality),10,"['yes,', 'know.', 'youtube', 'already.', 'somehow', 'hear', 'version', 'last', 'night,', 'completely', 'blown', 'away', 'it.', 'nice', 'hear', 'crowd', 'once,', 'actually', 'pretty', 'clear.', 'sorry', 'louder,', 'idk', ""what's"", 'that.', 'oh', 'one', 'thing.', '***john***', 'miracle', 'come', 'across', 'video', 'read', 'description,', 'taking', 'water', 'needs', 'next', 'album.', 'know', 'old,', 'beautiful...', 'please', 'consider', 'it,', 'fans', ':)']","['John', 'Mayer', 'Berklee', 'Clinic', '2008', 'Rare', 'New', 'Unreleased', 'Acoustic', '2011', 'Born', 'And', 'Raised', 'Studio', 'Blues', 'Johnny', 'Depp']",1,0,1,Y,
6PJfi5plMRo,John Mayer - Edge of Desire (Acoustic) *HIGH QUALITY*,10,"['acoustic', 'version', 'edge', 'desire', 'battle', 'studies', 'album.', 'home', 'recording.', 'rights', 'reserved', 'john', 'mayer.', 'copyright', 'intended.']","['john', 'mayer', 'edge', 'of', 'desire', 'battle', 'studies', 'continuum', 'live', 'acoustic']",1,0,1,Y,
-vN51XBFv40,John Mayer - Your Body Is A Wonderland,10,"['official', 'video', '""your', 'body', 'wonderland""', 'john', 'mayer', 'listen', 'john', 'mayer:', 'https://john-mayer.lnk.to/listenyd', 'watch', 'john', 'mayer', 'videos:', 'https://john-mayer.lnk.to/listenyd/youtube', 'subscribe', 'official', 'john', 'mayer', 'youtube', 'channel:', 'https://johnmayer.lnk.to/subscribeyd', 'follow', 'john', 'mayer:', 'facebook:', 'https://johnmayer.lnk.to/followfi', 'instagram:', 'https://johnmayer.lnk.to/followii', 'twitter:', 'https://johnmayer.lnk.to/followti', 'website:', 'https://johnmayer.lnk.to/followwi', 'spotify:', 'https://johnmayer.lnk.to/followsi', 'youtube:', 'https://johnmayer.lnk.to/subscribeyd', 'lyrics:', '[verse', '1]', 'got', 'afternoon', 'got', 'room', 'two', 'one', 'thing', ""i've"", 'left', 'discover', 'me,', 'discovering', 'one', 'mile', 'every', 'inch', 'skin', 'like', 'porcelain', 'one', 'pair', 'candy', 'lips', 'bubblegum', 'tongue', '[pre-chorus]', 'want', 'love', ""we'll"", 'make', 'swim', 'deep', 'sea', 'blankets', 'take', 'big', 'plans', 'break', ""'em"", 'bound', '[chorus]', 'body', 'wonderland', 'body', 'wonder,', ""i'll"", 'use', 'hands', 'body', 'wonderland', '[verse', '2]', 'something', ""'bout"", 'way', 'hair', 'falls', 'face', 'love', 'shape', 'take', 'crawling', 'towards', 'pillowcase', 'tell', 'go', 'though', 'might', 'leave', 'find', ""i'll"", 'never', 'let', 'head', 'hit', 'bed', 'without', 'hand', 'behind', '[pre-chorus]', 'want', 'love,', ""we'll"", 'make', 'swim', 'deep', 'sea', 'blankets', 'take', 'big', 'plans', 'break', ""'em"", 'bound', '[chorus]', 'body', 'wonderland', 'body', 'wonder,', ""i'll"", 'use', 'hands', 'body', 'wonderland', ""(i'll"", 'never', 'speak', 'again,', ""i'll"", 'use', 'hands)', '[bridge]', 'damn,', 'baby', 'frustrate', 'know', 'mine', 'mine,', 'mine', 'look', 'good', 'hurts', 'sometimes', '[chorus]', 'body', 'wonderland', ""(i'll"", 'never', 'speak', 'again,', 'again)', 'body', 'wonder,', ""i'll"", 'use', 'hands', 'body', 'wonderland', ""(i'll"", 'never', 'speak', 'again,', 'again)', 'body', 'wonderland', ""(i'll"", 'use', 'hands)', '#johnmayer', '#yourbodyisawonderland', '#roomforsquares']","['John mayer', ""your body's a wonderland john mayer"", 'john mayer your body is a wonderland', ""your body's a wonderland"", 'your body is wonderland', 'your body is a wonderland', 'body is wonderland john mayer', 'body is a wonderland', 'john mayer wonderland', 'john mayer body is a wonderland', 'john mayer songs', 'jhon mayer', 'power hour', 'wonderland John mayer', ""John Mayer your body's a wonderland"", 'your body is a wonderland John Mayer', 'half of my heart', 'last train home']",1,0,1,Y,
N5EnGwXV_Pg,Green Day - Boulevard Of Broken Dreams [Official Music Video],10,"['watch', 'official', 'music', 'video', 'boulevard', 'broken', 'dreams', 'green', 'day', 'album', 'american', 'idiot.', '🔔', 'subscribe', 'channel:', 'https://www.youtube.com/c/greenday/?sub_confirmation=1', 'stream/download', 'father', 'all…', 'here:', 'https://greenday.lnk.to/fatherofall', 'watch', 'green', 'day', 'music', 'videos', 'here:', 'https://youtube.com/watch?v=exv00pj9iqm&list=pl5150f38e402face8&index=1', 'follow', 'green', 'day:', 'website:', 'https://greenday.com', 'tour', 'dates:', 'https://greenday.com/tour', 'email', 'list:', 'https://greenday.com/sign-up', 'facebook:', 'https://facebook.com/greenday', 'instagram:', 'https://instagram.com/greenday', 'twitter:', 'https://twitter.com/greenday', 'green', 'day', 'rock', 'band', 'renowned', 'hits', '“boulevard', 'broken', 'dreams,”', '“21', 'guns,”', '“basket', 'case,”', '“american', 'idiot,”', '“wake', 'september', 'ends,”', '“holiday,”', '“when', 'come', 'around.”', 'worked', 'artists', 'like', 'u2,', 'ringo', 'starr,', 'miranda', 'lambert', '—', 'amassing', 'billions', 'global', 'streams', 'inducted', '“rock', 'roll', 'hall', 'fame.”', 'lyrics:', 'walk', 'lonely', 'road', 'one', 'ever', 'known', 'know', 'goes', 'home', 'me,', 'walk', 'alone', 'walk', 'empty', 'street', 'boulevard', 'broken', 'dreams', 'city', 'sleeps', ""i'm"", 'one,', 'walk', 'alone', 'walk', 'alone,', 'walk', 'alone', 'walk', 'alone,', 'walk', 'a-', ""shadow's"", 'one', 'walks', 'beside', 'shallow', ""heart's"", 'thing', ""that's"", 'beating', 'sometimes', 'wish', 'someone', 'find', ""'til"", 'walk', 'alone', 'ah-ah,', 'ah-ah,', 'ah-ah,', 'ah-ah', 'ah-ah,', 'ah-ah,', 'ah-ah', ""i'm"", 'walking', 'line', 'divides', 'somewhere', 'mind', 'borderline', 'edge', 'walk', 'alone', 'read', 'lines', ""what's"", 'fucked', 'up,', ""everything's"", 'right', 'check', 'vital', 'signs', 'know', ""i'm"", 'still', 'alive,', 'walk', 'alone', 'walk', 'alone,', 'walk', 'alone', 'walk', 'alone,', 'walk', 'a-', ""shadow's"", 'one', 'walks', 'beside', 'shallow', ""heart's"", 'thing', ""that's"", 'beating', 'sometimes', 'wish', 'someone', 'find', ""'til"", 'walk', 'alone', 'ah-ah,', 'ah-ah,', 'ah-ah,', 'ah-ah', 'ah-ah,', 'ah-ah', 'walk', 'alone,', 'walk', 'a-', 'walk', 'empty', 'street', 'boulevard', 'broken', 'dreams', 'city', 'sleeps', ""i'm"", 'one,', 'walk', 'a-', ""shadow's"", 'one', 'walks', 'beside', 'shallow', ""heart's"", 'thing', ""that's"", 'beating', 'sometimes', 'wish', 'someone', 'find', ""'til"", 'walk', 'alone', '#officialmusicvideo', '#greenday', '#boulevardofbrokendreams', '#wearewarnerrecords']","['green day', 'boulevard of broken dreams', 'boulevard of broken dreams official music video', 'green day american idiot', 'green day hits', 'green day lyrics', 'green day music video', 'green day mix', 'green day songs', 'green day official', 'green day videos', 'greenday', 'warner records']",1,0,1,Y,
